"cart_id","user_id","created_at"
"6b52543d-f6c3-401b-a6e9-0af1c9934d17","66c0e3ec-849d-4944-8eda-1a627e7745c3","2025-02-01 22:47:15"
"f98a613b-d0f5-4fbe-81a3-6201a8a3535b","60519afa-5e17-4de8-a257-16dd6130ce3f","2024-11-15 22:47:15"
"5371f18e-5fab-451d-b876-72fda2f4539b","5d303f6c-2f1c-4aec-b0f6-dc2aa8e7152d","2024-11-26 22:47:15"
"25d946b0-768d-4cd8-b922-760a396716a9","d22e4c10-cec7-4aaa-bc17-e48f4335d33c","2025-01-14 22:47:15"
"ea9ee6d0-d787-4c8f-ab99-8352453a3a6a","a026bb8f-7fd0-4149-a809-0d20b2902786","2024-12-02 22:47:15"
"9d669391-6243-4590-bc7f-8fe77803d7bf","81833871-2080-4d5d-aca8-d46c572d573b","2024-12-21 22:47:15"
"644ccc08-946d-4f22-8675-c39b15f51b5f","02b1b082-0b45-4f03-8f68-1152b95d263c","2025-01-23 22:47:15"
"10b102b0-1f14-49c4-a91f-24c3adb4a366","00cc5806-1a53-4e0b-af72-1634f5caa68d","2025-03-06 22:47:15"
"c5672298-8c63-42b7-b658-b4275241ebf2","4016bb1b-8d5f-401a-b716-64696e16f59a","2024-12-08 22:47:15"
"5943571d-a15a-42fd-a587-e67e820354c3","2fe9c094-b30c-44b0-9be9-436905202d1c","2024-12-01 22:47:15"
"afad694e-fe4d-4f08-bc33-463475a2eaa5","5b68c65c-dab0-4a18-8233-51e302aefcd0","2025-03-17 22:47:15"
"c364a837-05a7-4235-8da8-032bf0ebdb65","c572867a-13b1-4298-b72d-8754cf2cbbac","2025-01-12 22:47:15"
"187a05dd-adc3-43df-a327-9021266e5cfb","76613898-5280-4ba5-8e67-5cf29d25bcd9","2025-02-10 22:47:15"
"9664a7bb-b9c2-4bff-a1d3-23143f4fa180","ec72af79-bf7c-43b0-bdfa-1fa5f90fe0bf","2025-04-11 22:47:15"
"6a02a463-45f2-426d-9606-e09c00d71b38","83bc45ca-c5b6-4e88-99f8-f7394b7186a6","2024-12-30 22:47:15"
"81a65d63-fcab-4abe-af2b-d80bfc41ef46","ea508ba1-0452-4b77-9907-6f1f856b3957","2025-02-24 22:47:15"
"992343d7-c79b-43ba-8ab9-0df5802cac37","310aaeb2-b40e-47aa-99bb-23a5851d23f5","2024-12-25 22:47:15"
"86df1a94-c880-415c-81c2-7dd557e65495","d04c81b9-deb6-41d1-b74d-3c4b87044451","2025-02-12 22:47:15"
"e84cc2e0-958d-4cb9-b0d4-f7056ea051ce","55d4d704-e191-44df-9aaa-8f9e3df4ec3b","2025-03-04 22:47:15"
"82844e4a-dd3b-495e-884d-99ba49c0191e","221dff75-cbc2-4443-a66b-8d0f3bce6358","2025-03-02 22:47:15"
"3d7ddb0a-1ea8-4db3-ae95-ddf15156181f","614463d1-3a17-4e95-91e6-b32e425cbcbb","2025-04-19 22:47:15"
"a78b555e-8e95-4089-995c-81c5e4f8d43b","c0bdeaf4-88d1-420b-a414-a742fa42b257","2025-03-06 22:47:15"
"c7755ae7-1571-4a84-a6cc-3d1bc12ebeb1","d21b0d39-8ef4-4fc0-a64b-537fdf4ae88e","2025-01-28 22:47:15"
"4ddc8d61-9eb7-4933-bd8e-55543265dfda","5b8922c5-ded8-43e8-98b2-2cb270567819","2025-04-19 22:47:15"
"50d26289-b405-4d9e-b954-712bf643118f","61edfd38-68be-4bf8-b7d5-efd30c2e7d87","2025-01-15 22:47:15"
"e896a1ed-4228-4e1e-84b5-705e7a5d992b","761e4bb3-2d4c-4d3a-963a-b2f4d36b08ca","2025-03-09 22:47:15"
"e3d1baa6-b17b-4074-9633-7df04e0393a3","22466173-9991-431e-9bdb-f8407e4492a1","2025-01-04 22:47:15"
"fe05a69c-858f-438d-820e-485a5dceafbd","3aa31d3b-92aa-4b10-bff2-70ba1c4f5a51","2024-12-29 22:47:15"
"dfcbc78d-c1df-49b6-80fa-6720ac3b1224","66a5a9cd-8428-4847-837a-0f5272d003ea","2025-02-21 22:47:15"
"c1c60f17-89b2-4041-8cc0-4ea132fd0170","cf0601c3-997a-4097-ae18-e22f976c5047","2025-02-12 22:47:15"
"97af72d9-5515-4e3c-8c40-ea119d2cc6db","b3e628f2-6459-4e57-ab84-b930d303dad3","2025-01-16 22:47:15"
"482a8b3c-5c2d-4d6b-b7c8-33c042c54d44","472cf92d-3c0b-4252-84bb-93df7e23e8dc","2024-12-21 22:47:15"
"c1c353cf-312f-4bdc-a4cc-5515edcb8869","79b62192-a499-402b-96b2-cd0298708055","2025-01-21 22:47:15"
"4de1d6cb-0384-4ec7-a7b8-9cc6f146dad9","35d65f02-7859-4c3b-929a-165cf012fc1a","2024-11-11 22:47:15"
"c38dee72-902d-4d48-8062-5a21e6590c41","1a9551e9-b191-476d-a9c9-1571a4cd6223","2025-01-24 22:47:15"
"a7edc9fb-0f8a-4a16-8073-9458a588ecdf","9f069e45-bf86-4ea7-a3cf-fbc16a8d3da5","2025-02-22 22:47:15"
"3b5e3480-499a-46de-aa81-7dab4e12ddfd","695663d0-0103-4877-8e2f-0f817032ebdb","2025-04-22 22:47:15"
"ac447126-f8df-4ee6-a224-4610ef45ac55","53109da3-3481-4433-a298-f1be797a0ab5","2024-11-23 22:47:15"
"274ac00c-3b51-4416-9a35-14bcca731904","69466e0e-5155-42a8-9fef-897886fbfaea","2025-01-27 22:47:15"
"bbe1e518-ceea-4da8-9c84-b6d7e629b9e3","5ead3943-f15f-4e61-abb4-4179a56fbeef","2025-01-13 22:47:15"
"dec77867-4deb-4330-92e1-e33f2fe2d702","41d9799c-2af5-4630-a9be-fc56b0de6443","2025-03-20 22:47:15"
"20abb13d-7483-46d6-af1c-45fe33080675","bfe7113f-1949-451e-b816-12d04eb4fe52","2025-03-28 22:47:15"
"2a82c469-712f-40f6-a059-8426a34f7c81","b9f4febf-ad83-4e17-b56a-52a5341f3f44","2025-05-05 22:47:15"
"654faa40-fe33-4104-bbab-3d93082c4b8f","9a3ea196-d69c-4bcd-9e4a-19bdd25a805b","2025-04-17 22:47:15"
"bfbfff03-9160-4076-a223-b2919b3dd980","89e9b40c-b719-4e92-9949-012d22ec6eb1","2024-11-27 22:47:15"
"4a9f28d0-4aaf-43a3-b505-e38d9e94e8ab","ab0db9dc-8696-4a2b-a6e8-9962e7196cab","2025-01-04 22:47:15"
"637414a8-addb-4f30-bf53-4be788d097ae","bc77966d-6e85-4244-a42f-0d23b2e7964f","2024-11-18 22:47:15"
"c3c6bb68-39f3-40d8-863a-12c4eca9de95","7ab92fb0-6ca9-420f-8202-4f486db7ce5c","2025-04-07 22:47:15"
"904711bc-443d-41a4-8a61-4e43e7e0ccf7","b342d778-ea33-4e33-a627-b9414ca5edc4","2024-11-23 22:47:15"
"e6aa5254-49fc-4200-a7e7-3aea34d4c87d","069470a6-3e4f-462c-acc9-68de838fcba2","2025-01-09 22:47:15"
"5123ac2b-bb0b-4ec1-8f58-0fecd74ec1b0","691074cf-56f3-4ee4-a88a-e44eb4d5eb8c","2025-04-29 22:47:15"
"020a2995-8b62-4e9b-b055-7acad32f6e86","13142e38-e2ba-4ffa-9a81-be1ad69ace26","2025-04-29 22:47:15"
"ff23d946-2726-44d4-af75-09c6c49f8cdc","3f9bce25-dfc6-4f5f-9001-3f3419130324","2024-12-16 22:47:15"
"9071cff1-8df8-42ea-96f0-748f748111c5","c8de6470-ead6-4614-8219-75fde5d2bdb8","2025-03-13 22:47:15"
"dd674414-1ee9-4645-beda-c6f2d7652760","dfaa0348-5109-4aba-b568-00d2c4658a91","2025-01-24 22:47:15"
"a0b00553-7ab1-4665-833b-b4a3956b0798","76431b27-a64b-4dda-95bd-052c34f518f7","2025-01-02 22:47:15"
"295485ce-cfd8-4b1e-86bd-d56e4634d45b","b57e4be2-b8c3-4f98-82ee-807876793301","2025-01-22 22:47:15"
"9d43ac8c-ca71-4290-9330-999aa0ba5ac7","a701f1f6-aaf7-499e-8452-f1011cb74376","2025-03-03 22:47:15"
"cc19ee2a-9ab2-477c-b802-b8d84ef4d65e","1030af0a-e10c-4af7-a433-8d6c3a43f593","2024-12-25 22:47:15"
"51b93c1f-813d-44b4-85cd-ab4d68286020","06eaa48d-bbb0-4ab7-bdc6-321ad16fd3f7","2025-03-18 22:47:15"
"8dc20624-4ac2-4d03-b397-be01bdfacb9a","c248b477-7276-4e49-92a7-85fe62dbf90b","2025-04-22 22:47:15"
"681fbfa4-c094-4b9d-b03b-5aecb81c9d95","865014d0-2c41-4099-831b-918bda466a4d","2025-02-14 22:47:15"
"cf37a5d7-551b-4fc6-8455-ee1b6e482e96","85b12be5-6bb6-441a-aa5b-2bad2b476555","2025-04-04 22:47:15"
"1ffaef74-5485-4a57-8f61-4bfebc87ec09","28623114-7134-45f4-80a7-79d4b2295bc3","2025-03-21 22:47:15"
"dbfb7312-a084-4192-b982-dcdf95978e86","5a9a7a84-6c22-4c2f-af1f-17c984d86bf0","2025-01-21 22:47:15"
"7e163bb6-75ae-42ca-8f93-f89e0f24c20b","ed5f01f7-4765-4246-aed4-6fef15b6c04e","2025-01-21 22:47:15"
"0c85d943-3818-49a2-b049-ca45f84a92af","03c0b26c-be7c-4775-b882-fc15584144ea","2025-02-13 22:47:15"
"c732704c-6300-47fb-b7c2-a0f6fb4e80f1","f8d580fe-2adb-4fb2-b3e8-d344233cb10e","2025-02-04 22:47:15"
"51a1cade-2b62-45a0-a429-de62fe7cbc33","7315a43a-321d-4b30-aa7a-94b715986576","2025-01-08 22:47:15"
"b452ca5d-54cd-4368-ade1-fb4af1538a45","8f6de3ff-be9f-4162-850c-05f57f6915b9","2024-11-27 22:47:15"
"1fef7e08-1f3d-48ed-b281-03e3901dc087","ad652114-b0c6-453f-98b5-ad87b57abcee","2024-12-01 22:47:15"
"5b63bd1e-1e94-4494-98b0-e7161b4a0f59","aa034904-29cb-4a53-ba1a-58f57690796f","2025-03-02 22:47:15"
"4514c7be-05b6-4b3e-a8e5-8129b35da8cd","5de98958-b17f-4d6c-9da9-4a82ec170170","2024-12-14 22:47:15"
"f2ecd5e5-e3dc-407f-b28b-47f425941196","344b6a97-8761-40d9-aa23-cb8482f0acbf","2025-04-05 22:47:15"
"fa5bce6b-c129-44bf-8927-966a15d10e70","b9752f63-ca3c-4f2b-b748-205328c517d0","2025-02-10 22:47:15"
"0e4081a1-6ab8-4bcc-b588-ee6676cfd3f3","30bc3c64-5d19-4574-bb0d-5f62d3c578bd","2025-03-25 22:47:15"
"230b8cee-cdbd-444a-a9e2-a507347af04b","40339494-8609-46d1-8b80-45900b643316","2025-01-19 22:47:15"
"9b851087-c09b-4535-a92c-d8a6e232d702","4b2f2a7d-7a07-4a23-8287-b6d6b229008d","2025-01-15 22:47:15"
"6597fc48-3475-4b70-8890-56c93035c87d","b3a01da2-db3e-4205-85a5-b1210cead2b8","2024-11-22 22:47:15"
"34956d82-db18-4b37-84c6-06e5bdc74c13","5fdc1b24-ac93-47db-ac06-95a3edf19394","2025-01-16 22:47:15"
"bb08ea9d-d744-46a8-a384-fa12523f523a","f306b617-3962-467a-af89-2345545af5fc","2025-04-27 22:47:15"
"fb993b4f-784a-4e70-aea1-71b1237d5fcc","0e018f97-f295-4cd8-848c-e936d83fbd1c","2024-12-23 22:47:15"
"fbe2a02f-0d7d-4142-a557-c9a739e4db8a","b4617073-9875-4d0c-adf7-942e7f4a6f1a","2025-01-02 22:47:15"
"87592404-6504-41b5-bdb1-603df411fd9f","3036bd8b-0a4e-4acb-9533-8838bbd2dcf0","2025-01-26 22:47:15"
"f0b25e71-622e-477d-8fe0-17204a8aef5a","4ec3774e-407f-4c98-bd07-db487bf194de","2025-01-10 22:47:15"
"21b82733-6b97-4303-ab58-5518f61db1d6","0632a372-917c-4731-9bfc-490dce91dc0d","2025-03-30 22:47:15"
"c02bee88-a27b-4a17-8d44-12a04fdf717a","36c0a8fe-64ea-46db-a2be-8022c8a25d5c","2025-02-21 22:47:15"
"11bddeec-4cc8-44ad-a440-82681051f367","ac6c122c-951e-4835-b4b2-21edc120eabc","2024-11-12 22:47:15"
"998d434d-678e-4719-bf03-8b33abeafbc2","bdf0e17a-05b6-4517-9fdb-76e26408e9bb","2024-12-22 22:47:15"
"7e4cf00e-c470-443a-9068-26c1175d3dfa","6c9ed811-23bd-431a-8e08-1447ebd8ccd3","2025-02-07 22:47:15"
"8f249c6b-c7b4-413d-b7b2-3e64374ccb48","4bfeb79e-1de2-4509-91a3-fa03bcac9821","2025-04-02 22:47:15"
"a09c2014-6354-4d64-a25f-cadd955fa942","466566e1-92e6-44d3-b394-7cf74d498a61","2025-04-21 22:47:15"
"6c415155-c200-4c37-855e-95b104c24421","b9513569-b7ee-431e-a9d9-b5749a37d8a3","2024-12-18 22:47:15"
"b1929fdb-db93-4067-a20c-19e3907d6145","ee70d71b-62d4-4902-8823-b7fb963f4465","2025-01-04 22:47:15"
"f9f3eba9-4000-492e-be12-9e12457b3ace","8ac34620-2d40-4c0c-87e3-f2786f4ca815","2025-03-22 22:47:15"
"0a4f8251-caec-4627-b7cc-ff0b0c33e502","ced402cb-75ef-45c2-978c-3c83c891f5f7","2025-03-17 22:47:15"
"83c7fd1b-b2c3-489c-8013-9f17a0d04c60","e30c8e5f-b39e-488e-b33f-19873a3ae53b","2025-03-12 22:47:15"
"253beaa9-61ac-49a8-8569-f7e198be4a90","3e94cadf-47fa-4ebd-8814-b06790585685","2025-04-17 22:47:15"
"a831c8e4-0856-4484-8e92-6ea367d93df5","6e343a23-162f-4e0d-9757-4055e65adce8","2025-05-01 22:47:15"
"c8fa6168-3820-4c03-829e-8fd4d7ca86f2","13b94d8d-3a61-4f85-a8f2-7541c050a64f","2025-02-13 22:47:15"
"11aac245-3c9d-49af-8891-7c11190ff65b","6db405f8-c8e5-4712-bde0-6797a8a580c5","2025-01-05 22:47:15"
"bb530d21-b567-42d3-9bb5-15da4dcc16b3","58d9b4dc-7860-4b3e-a3ac-32e46a101fca","2025-03-04 22:47:15"
"b5499880-7c94-4468-b135-7f5d66e6dcdf","dc3d543c-d3e5-4478-a88d-a236804e51bb","2025-01-07 22:47:15"
"4a31146b-4f17-47bd-981d-700e811981a1","2167528e-731f-4949-89a6-6fccff07f9a0","2024-12-06 22:47:15"
