"product_id","category_id"
"e081ad71-c105-411c-9400-6bf48f62eb11","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"e081ad71-c105-411c-9400-6bf48f62eb11","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"e081ad71-c105-411c-9400-6bf48f62eb11","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"88396672-d1a2-4b53-b0b8-58a0b4498ff0","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"88396672-d1a2-4b53-b0b8-58a0b4498ff0","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"88396672-d1a2-4b53-b0b8-58a0b4498ff0","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"73c3d7e2-c369-46f1-a4b2-c42a3efc4b72","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"73c3d7e2-c369-46f1-a4b2-c42a3efc4b72","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"ab4b3314-d245-4ac7-b8f7-64a1d5541684","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"ab4b3314-d245-4ac7-b8f7-64a1d5541684","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"3667721b-7010-4dc1-8567-a4c232db5657","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"3667721b-7010-4dc1-8567-a4c232db5657","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"5ed00fa0-2cc9-4cfc-8509-10a6d9900c02","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"5ed00fa0-2cc9-4cfc-8509-10a6d9900c02","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"e8cb7287-a335-4265-8ebc-2d8e2d75da82","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"e8cb7287-a335-4265-8ebc-2d8e2d75da82","e99af53a-fc36-42f4-8798-d43afcfe481e"
"e8cb7287-a335-4265-8ebc-2d8e2d75da82","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"1485e459-2834-4142-b49a-3931a3a82635","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"1485e459-2834-4142-b49a-3931a3a82635","e99af53a-fc36-42f4-8798-d43afcfe481e"
"1485e459-2834-4142-b49a-3931a3a82635","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"7706528d-d7df-467e-977d-27562a0e30ae","e99af53a-fc36-42f4-8798-d43afcfe481e"
"7706528d-d7df-467e-977d-27562a0e30ae","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"ff6cf50e-abfa-425e-b86d-dc340a9dc01d","e99af53a-fc36-42f4-8798-d43afcfe481e"
"ff6cf50e-abfa-425e-b86d-dc340a9dc01d","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"f14e933c-556b-40ad-ad99-99fd0605ec78","e99af53a-fc36-42f4-8798-d43afcfe481e"
"f14e933c-556b-40ad-ad99-99fd0605ec78","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"4070065a-cd43-4301-a136-e0fd51d56516","7feda1e5-de8c-4e36-b692-02d702a64e8f"
"4070065a-cd43-4301-a136-e0fd51d56516","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"3623f561-9cb9-445f-8797-e42235f15592","5b9c5231-1678-4605-93a5-173cdca83ec7"
"3623f561-9cb9-445f-8797-e42235f15592","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"c1b32a8d-e236-4120-b058-491741b4eaf0","5b9c5231-1678-4605-93a5-173cdca83ec7"
"c1b32a8d-e236-4120-b058-491741b4eaf0","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"bcd16de3-270d-4b80-b3ff-876888a9758d","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"bcd16de3-270d-4b80-b3ff-876888a9758d","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"3f08ed9e-ab7d-4d0b-a863-17d5a5989ba3","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"3f08ed9e-ab7d-4d0b-a863-17d5a5989ba3","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"71918bab-77a7-4de6-8a56-b33d9c0dffff","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"71918bab-77a7-4de6-8a56-b33d9c0dffff","905d3b53-7771-4e10-9391-8aedce01090d"
"71918bab-77a7-4de6-8a56-b33d9c0dffff","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"8bfd9c6a-74c4-48e4-99ce-70d03039f6ef","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"8bfd9c6a-74c4-48e4-99ce-70d03039f6ef","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"8bfd9c6a-74c4-48e4-99ce-70d03039f6ef","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"4684f70d-57f1-4df0-aa10-1cb921cb20cb","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"4684f70d-57f1-4df0-aa10-1cb921cb20cb","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"4684f70d-57f1-4df0-aa10-1cb921cb20cb","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"04448f56-7845-4955-8a13-db3481c4f95a","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"04448f56-7845-4955-8a13-db3481c4f95a","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"3674331b-fd2f-48b5-8296-e997f79103f0","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"3674331b-fd2f-48b5-8296-e997f79103f0","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"3674331b-fd2f-48b5-8296-e997f79103f0","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"7323dd01-e23a-4e60-8b33-cc1ffc777a22","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"7323dd01-e23a-4e60-8b33-cc1ffc777a22","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"7323dd01-e23a-4e60-8b33-cc1ffc777a22","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"6c3644e4-2b67-4412-a3c1-7538fe79015e","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"6c3644e4-2b67-4412-a3c1-7538fe79015e","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"d18492a1-b08c-4411-9b07-0dce076e6751","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"d18492a1-b08c-4411-9b07-0dce076e6751","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"d18492a1-b08c-4411-9b07-0dce076e6751","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"dc72fc26-7c40-4a0d-bbb9-ba3413c59984","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"dc72fc26-7c40-4a0d-bbb9-ba3413c59984","7feda1e5-de8c-4e36-b692-02d702a64e8f"
"dc72fc26-7c40-4a0d-bbb9-ba3413c59984","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"3fb80769-6bb4-4e66-9f03-2f4524222b86","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"3fb80769-6bb4-4e66-9f03-2f4524222b86","905d3b53-7771-4e10-9391-8aedce01090d"
"3fb80769-6bb4-4e66-9f03-2f4524222b86","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"62ee8807-aae1-4feb-8261-db2d3b9333f8","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"62ee8807-aae1-4feb-8261-db2d3b9333f8","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"62ee8807-aae1-4feb-8261-db2d3b9333f8","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"22f5698d-6798-4a8f-9de3-ac3f72ccbbe7","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"22f5698d-6798-4a8f-9de3-ac3f72ccbbe7","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"22f5698d-6798-4a8f-9de3-ac3f72ccbbe7","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"84136c18-bb23-4504-b572-4b59dfe8b882","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"84136c18-bb23-4504-b572-4b59dfe8b882","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"7ff6fe91-9096-4eaa-9ddf-e0f772c62c52","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"7ff6fe91-9096-4eaa-9ddf-e0f772c62c52","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"a1724599-b1ff-44d3-bddf-2c7e3f488552","905d3b53-7771-4e10-9391-8aedce01090d"
"a1724599-b1ff-44d3-bddf-2c7e3f488552","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"c22697c2-3cab-433e-b795-d382550b11bf","905d3b53-7771-4e10-9391-8aedce01090d"
"c22697c2-3cab-433e-b795-d382550b11bf","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"171332da-5bd8-4def-9b30-1ad2e1531a66","905d3b53-7771-4e10-9391-8aedce01090d"
"171332da-5bd8-4def-9b30-1ad2e1531a66","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"4ce15005-5060-41ed-992f-e2746ceb9586","7feda1e5-de8c-4e36-b692-02d702a64e8f"
"4ce15005-5060-41ed-992f-e2746ceb9586","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"dba7f7db-3f72-4d68-8727-55635bc38da7","7feda1e5-de8c-4e36-b692-02d702a64e8f"
"dba7f7db-3f72-4d68-8727-55635bc38da7","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"8f9a0603-42fb-458e-a21c-3e6c1e58b37d","7feda1e5-de8c-4e36-b692-02d702a64e8f"
"8f9a0603-42fb-458e-a21c-3e6c1e58b37d","5b9c5231-1678-4605-93a5-173cdca83ec7"
"8f9a0603-42fb-458e-a21c-3e6c1e58b37d","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"de51f93a-fa59-495a-8e83-ee7e23caa87a","5b9c5231-1678-4605-93a5-173cdca83ec7"
"de51f93a-fa59-495a-8e83-ee7e23caa87a","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"130ee3aa-f531-4830-aea1-cbaae988fe58","5b9c5231-1678-4605-93a5-173cdca83ec7"
"130ee3aa-f531-4830-aea1-cbaae988fe58","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"0d04fcf5-8637-4a74-859f-1ddc37da0685","e99af53a-fc36-42f4-8798-d43afcfe481e"
"0d04fcf5-8637-4a74-859f-1ddc37da0685","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"26326fd2-8a84-44b2-8e69-0399614136b9","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"41ac718c-4618-443e-82c1-4db64f0a938c","905d3b53-7771-4e10-9391-8aedce01090d"
"41ac718c-4618-443e-82c1-4db64f0a938c","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"ba6ffcf9-28d0-4030-af9f-9a7e698e932d","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"94ee8c34-345a-46e1-8198-1e0b3bce303d","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"97fe9be0-dc12-42db-8ad3-bd050a31db27","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"27c918bf-eb80-4ba2-a45e-e14dadc3bc5f","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"c2a73ca0-b476-4786-b8a0-03e4a9f29a61","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"ba6ffcf9-28d0-4030-af9f-9a7e698e932d","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"97fe9be0-dc12-42db-8ad3-bd050a31db27","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"c42a9bd4-8561-47df-9a03-cc91ed9d0ef7","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"c2a73ca0-b476-4786-b8a0-03e4a9f29a61","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"94ee8c34-345a-46e1-8198-1e0b3bce303d","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"27c918bf-eb80-4ba2-a45e-e14dadc3bc5f","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"4ba96c59-dccc-4ff7-a824-0f139c76d5d5","0d7fd31b-ec62-475b-bebd-4277010b7e14"
"a7fae212-494d-442e-ad95-72cac6cd90bc","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"a7fae212-494d-442e-ad95-72cac6cd90bc","b296c247-b79d-4ba5-a5ae-6679dba68060"
"b0d909a2-ea71-453b-8468-edda64e0181e","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"b0d909a2-ea71-453b-8468-edda64e0181e","b296c247-b79d-4ba5-a5ae-6679dba68060"
"f26c61a0-16a9-4e82-8aac-16280cfe5059","905d3b53-7771-4e10-9391-8aedce01090d"
"f26c61a0-16a9-4e82-8aac-16280cfe5059","b296c247-b79d-4ba5-a5ae-6679dba68060"
"2f1f0ffc-6474-481b-80bc-fbafc893a719","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"2f1f0ffc-6474-481b-80bc-fbafc893a719","b296c247-b79d-4ba5-a5ae-6679dba68060"
"29774e95-0b91-478a-87e1-2f62ccc4f832","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"29774e95-0b91-478a-87e1-2f62ccc4f832","b296c247-b79d-4ba5-a5ae-6679dba68060"
"6fe49dcb-3ebc-456e-8cdd-063dee91c977","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"6fe49dcb-3ebc-456e-8cdd-063dee91c977","b296c247-b79d-4ba5-a5ae-6679dba68060"
"4f39564a-f7fa-4b28-ac50-2b2305f11b7e","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"4f39564a-f7fa-4b28-ac50-2b2305f11b7e","b296c247-b79d-4ba5-a5ae-6679dba68060"
"ea18de7e-778e-49d0-a9ba-a8000947950d","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"ea18de7e-778e-49d0-a9ba-a8000947950d","b296c247-b79d-4ba5-a5ae-6679dba68060"
"d2ccb6ca-2820-4960-9bc9-cf359e39cec7","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"d2ccb6ca-2820-4960-9bc9-cf359e39cec7","b296c247-b79d-4ba5-a5ae-6679dba68060"
"501e750b-60ae-4375-a810-f4838870781d","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"501e750b-60ae-4375-a810-f4838870781d","b296c247-b79d-4ba5-a5ae-6679dba68060"
"ba2bc253-34ff-4a0f-9dcf-1f68c2b26c6e","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"ba2bc253-34ff-4a0f-9dcf-1f68c2b26c6e","b296c247-b79d-4ba5-a5ae-6679dba68060"
"94379d03-de8d-40db-a9f7-7f67c006268a","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"94379d03-de8d-40db-a9f7-7f67c006268a","b296c247-b79d-4ba5-a5ae-6679dba68060"
"6cd786bb-8479-4aaf-88f3-61fed33927ca","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"6cd786bb-8479-4aaf-88f3-61fed33927ca","b296c247-b79d-4ba5-a5ae-6679dba68060"
"effd554f-e528-4412-8b0d-15dea113782b","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"effd554f-e528-4412-8b0d-15dea113782b","b296c247-b79d-4ba5-a5ae-6679dba68060"
"f9dfbac1-6018-4e5f-a87d-6d16564f8e98","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"f9dfbac1-6018-4e5f-a87d-6d16564f8e98","b296c247-b79d-4ba5-a5ae-6679dba68060"
"ae3c6ccd-fe54-469c-99f9-2e1808b62360","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"ae3c6ccd-fe54-469c-99f9-2e1808b62360","b296c247-b79d-4ba5-a5ae-6679dba68060"
"c5eeef97-96d9-4b27-b638-7cbac839dedb","905d3b53-7771-4e10-9391-8aedce01090d"
"c5eeef97-96d9-4b27-b638-7cbac839dedb","b296c247-b79d-4ba5-a5ae-6679dba68060"
"252e3ee3-ff43-47ec-a47f-ddd7921a2ea8","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"252e3ee3-ff43-47ec-a47f-ddd7921a2ea8","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"252e3ee3-ff43-47ec-a47f-ddd7921a2ea8","b296c247-b79d-4ba5-a5ae-6679dba68060"
"9ab4d40d-cdf0-45b7-ac21-05cd3414773f","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"9ab4d40d-cdf0-45b7-ac21-05cd3414773f","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"9ab4d40d-cdf0-45b7-ac21-05cd3414773f","b296c247-b79d-4ba5-a5ae-6679dba68060"
"89760c5e-62f1-460c-9b44-db467bb393eb","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"89760c5e-62f1-460c-9b44-db467bb393eb","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"89760c5e-62f1-460c-9b44-db467bb393eb","b296c247-b79d-4ba5-a5ae-6679dba68060"
"7e07d98e-97f8-44f7-bc5b-7724d8a2af43","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"7e07d98e-97f8-44f7-bc5b-7724d8a2af43","b296c247-b79d-4ba5-a5ae-6679dba68060"
"b9644037-c4cd-42d6-8b46-537c35d0c24a","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"b9644037-c4cd-42d6-8b46-537c35d0c24a","b296c247-b79d-4ba5-a5ae-6679dba68060"
"193b068e-1182-4f27-a0a2-a2415fc7ec55","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"193b068e-1182-4f27-a0a2-a2415fc7ec55","b296c247-b79d-4ba5-a5ae-6679dba68060"
"f5a133ad-7b63-49b1-a751-413ab080ad54","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"f5a133ad-7b63-49b1-a751-413ab080ad54","b296c247-b79d-4ba5-a5ae-6679dba68060"
"6bdbbdea-b5e5-4376-a443-e8fc79612af1","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"6bdbbdea-b5e5-4376-a443-e8fc79612af1","e99af53a-fc36-42f4-8798-d43afcfe481e"
"6bdbbdea-b5e5-4376-a443-e8fc79612af1","b296c247-b79d-4ba5-a5ae-6679dba68060"
"a2c37e8f-db1f-4296-bfbf-805dfe591fed","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"a2c37e8f-db1f-4296-bfbf-805dfe591fed","e99af53a-fc36-42f4-8798-d43afcfe481e"
"a2c37e8f-db1f-4296-bfbf-805dfe591fed","b296c247-b79d-4ba5-a5ae-6679dba68060"
"ddd5c1e3-edc7-49f7-b62c-2a520f4406fb","e99af53a-fc36-42f4-8798-d43afcfe481e"
"ddd5c1e3-edc7-49f7-b62c-2a520f4406fb","b296c247-b79d-4ba5-a5ae-6679dba68060"
"74304c23-b631-4e3a-a76e-6e862ffdc859","e99af53a-fc36-42f4-8798-d43afcfe481e"
"74304c23-b631-4e3a-a76e-6e862ffdc859","b296c247-b79d-4ba5-a5ae-6679dba68060"
"6c2afb93-1ede-4d8a-87ac-7bec3b55a15a","e99af53a-fc36-42f4-8798-d43afcfe481e"
"6c2afb93-1ede-4d8a-87ac-7bec3b55a15a","b296c247-b79d-4ba5-a5ae-6679dba68060"
"5442a234-a8c7-4563-ae3b-adfb8acb6f77","7feda1e5-de8c-4e36-b692-02d702a64e8f"
"5442a234-a8c7-4563-ae3b-adfb8acb6f77","b296c247-b79d-4ba5-a5ae-6679dba68060"
"5e7a7d25-6e3f-471b-a0fe-05c027cf14df","5b9c5231-1678-4605-93a5-173cdca83ec7"
"5e7a7d25-6e3f-471b-a0fe-05c027cf14df","b296c247-b79d-4ba5-a5ae-6679dba68060"
"8235cb8b-74c1-409a-9607-566974f73a4f","5b9c5231-1678-4605-93a5-173cdca83ec7"
"8235cb8b-74c1-409a-9607-566974f73a4f","b296c247-b79d-4ba5-a5ae-6679dba68060"
"07661481-11a4-4144-a488-db02acafdc72","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"07661481-11a4-4144-a488-db02acafdc72","b296c247-b79d-4ba5-a5ae-6679dba68060"
"b54a523e-8c3e-48ad-9c8b-ad786651e7cf","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"b54a523e-8c3e-48ad-9c8b-ad786651e7cf","b296c247-b79d-4ba5-a5ae-6679dba68060"
"ec842ef3-7f40-4765-bb30-36337813e9c0","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"ec842ef3-7f40-4765-bb30-36337813e9c0","905d3b53-7771-4e10-9391-8aedce01090d"
"ec842ef3-7f40-4765-bb30-36337813e9c0","b296c247-b79d-4ba5-a5ae-6679dba68060"
"2f87ed1f-a469-44ca-9139-15f40e87cec4","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"2f87ed1f-a469-44ca-9139-15f40e87cec4","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"2f87ed1f-a469-44ca-9139-15f40e87cec4","b296c247-b79d-4ba5-a5ae-6679dba68060"
"43dfa8f0-3cc8-4ba2-ac6a-babb2aca8d20","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"43dfa8f0-3cc8-4ba2-ac6a-babb2aca8d20","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"43dfa8f0-3cc8-4ba2-ac6a-babb2aca8d20","b296c247-b79d-4ba5-a5ae-6679dba68060"
"9e92c05f-4fc2-4644-85f4-e887b4349d27","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"9e92c05f-4fc2-4644-85f4-e887b4349d27","b296c247-b79d-4ba5-a5ae-6679dba68060"
"0efdbc1d-fb81-495c-b946-3c270b0ebdf1","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"0efdbc1d-fb81-495c-b946-3c270b0ebdf1","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"0efdbc1d-fb81-495c-b946-3c270b0ebdf1","b296c247-b79d-4ba5-a5ae-6679dba68060"
"1686ee8a-7e0c-4f15-8fd6-4f0cc0287a49","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"1686ee8a-7e0c-4f15-8fd6-4f0cc0287a49","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"1686ee8a-7e0c-4f15-8fd6-4f0cc0287a49","b296c247-b79d-4ba5-a5ae-6679dba68060"
"c0b61fe3-d303-48e6-a6da-826c779fa15e","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"c0b61fe3-d303-48e6-a6da-826c779fa15e","b296c247-b79d-4ba5-a5ae-6679dba68060"
"7956b013-3d92-40d6-8dff-22f101208b7a","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"7956b013-3d92-40d6-8dff-22f101208b7a","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"7956b013-3d92-40d6-8dff-22f101208b7a","b296c247-b79d-4ba5-a5ae-6679dba68060"
"f303a5e5-1b0a-49de-9f7f-76ad22454291","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"f303a5e5-1b0a-49de-9f7f-76ad22454291","7feda1e5-de8c-4e36-b692-02d702a64e8f"
"f303a5e5-1b0a-49de-9f7f-76ad22454291","b296c247-b79d-4ba5-a5ae-6679dba68060"
"33e238d4-b9cf-448e-b3ee-e97ec6edcede","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"33e238d4-b9cf-448e-b3ee-e97ec6edcede","905d3b53-7771-4e10-9391-8aedce01090d"
"33e238d4-b9cf-448e-b3ee-e97ec6edcede","b296c247-b79d-4ba5-a5ae-6679dba68060"
